0	42,1283	45,1740	46,4968
1	35,9679	40,7921	40,9411
2	36,7745	42,9445	43,3229
3	36,9209	42,9504	43,4980
4	37,8311	43,0641	43,7194
5	37,2234	42,9559	43,7582
6	37,3063	42,0993	42,2647
7	37,2988	43,0290	43,7673
8	38,4363	43,3359	43,9919
9	37,1160	43,0462	43,8490
10	37,2513	42,9684	43,7103
11	36,8144	43,0693	43,8106
12	37,3702	42,9256	43,6373
13	36,7380	42,6965	43,3653
14	37,2277	42,1459	43,2741
15	36,6315	41,7628	43,6111
16	42,0776	45,0573	46,2788
17	35,6526	42,0627	42,0332
18	36,7204	42,4177	42,5679
19	35,9921	40,8098	40,9704
20	37,4213	42,6695	43,0174
21	36,0582	41,4257	41,8685
22	37,0238	42,4555	43,0407
23	36,7339	42,4337	43,1207
24	38,0265	42,7859	43,4752
25	36,5459	42,5671	43,1565
26	36,8743	42,5116	43,0487
27	36,4006	42,5571	42,9235
28	37,3265	42,4371	43,0574
29	36,5016	42,2369	42,8172
30	36,9472	42,3219	43,0013
31	36,6333	42,5188	43,5992
32	41,8783	44,6614	45,8785
33	35,6394	41,9900	41,9251
34	36,2884	41,9916	42,2407
35	35,9218	42,1420	42,3681
36	36,8737	42,2427	42,5959
37	35,6736	41,6423	42,1007
38	36,6112	42,2929	42,6635
39	36,2740	42,2265	42,7475
40	37,7101	42,3631	43,0735
41	36,2288	42,2378	42,7642
42	36,6392	42,2817	42,7718
43	35,8573	42,2064	42,6061
44	36,9879	42,2990	42,8002
45	35,6075	42,0325	42,4769
46	35,3446	41,9763	42,3495
47	35,6320	42,2354	42,7744
48	41,9099	44,5605	45,7159
49	32,6740	40,2109	39,5967
50	32,9640	40,2465	39,6159
51	33,3547	40,4387	40,0584
52	34,1366	40,5384	40,2680
53	34,3054	40,7386	40,6433
54	34,4654	40,7017	40,5985
55	34,8194	40,8935	41,0404
56	36,6998	41,4625	41,6549
57	35,4209	41,1288	41,3636
58	35,7223	41,1034	41,2020
59	35,2696	40,9904	41,1957
60	33,9006	39,1732	38,9351
61	33,5753	39,8835	39,8099
62	33,7378	39,8059	39,9014
63	35,3898	40,7473	41,1970
64	37,4744	41,6878	42,1435
65	33,1925	39,5606	39,3571
66	33,7442	39,8239	39,6111
67	34,1037	39,8892	39,9775
68	35,0660	40,1779	40,2372
69	33,8490	39,7963	39,7448
70	33,7601	39,7474	39,4946
71	34,0009	39,8393	39,6664
72	34,7735	39,9950	39,7472
73	34,3581	40,0466	39,9198
74	33,9737	40,0591	39,6998
75	33,5787	39,8794	39,6678
76	34,1433	39,9490	39,7877
77	33,8483	40,0314	40,0376
78	34,1985	40,2768	40,0850
79	34,6683	40,4514	40,7001
80	37,0419	41,3865	41,7218
81	33,2313	39,9299	39,4322
82	33,9941	40,2407	39,7417
83	33,4678	40,1697	39,7418
84	33,7375	40,1296	39,6951
85	33,5938	40,0801	39,8691
86	34,6016	40,3595	40,3015
87	32,3629	38,3198	37,8954
88	35,4091	40,4323	40,5787
89	32,6121	38,0227	37,8270
90	34,8343	40,2625	40,3542
91	34,7464	40,3056	40,4175
92	36,3474	40,9339	41,3275
93	33,9210	39,3380	39,8481
94	34,9462	40,6009	40,9684
95	35,6934	41,0846	41,9581
96	41,7558	43,8149	45,0096
97	33,3691	39,3918	39,0540
98	33,6385	39,3581	39,0112
99	32,2880	38,2775	38,1670
100	35,3724	39,9048	39,6765
101	34,2948	39,6662	39,7910
102	34,7079	39,6173	39,4560
103	34,1279	39,2778	39,2219
104	34,2012	39,0163	38,6516
105	34,4832	39,5530	39,6371
106	35,2451	39,6754	39,5277
107	34,6142	39,6746	39,7657
108	35,1487	39,4764	39,3509
109	34,4074	39,7765	40,0268
110	35,0776	40,0034	40,0456
111	35,0553	40,0987	40,4206
112	37,0417	41,0236	41,3065
113	34,6947	40,4348	40,4041
